query_loan_id,match_loan_id,decision,note
loan_1729,loan_0467,1,stage1_recall_first_fp_confirmed_true
loan_4043,loan_0467,1,stage1_recall_first_fp_confirmed_true
loan_1739,loan_0470,1,stage1_recall_first_fp_confirmed_true
loan_2685,loan_0470,1,stage1_recall_first_fp_confirmed_true
loan_2599,loan_0471,1,stage1_recall_first_fp_confirmed_true
loan_1951,loan_0472,1,stage1_recall_first_fp_confirmed_true
loan_2675,loan_0472,1,stage1_recall_first_fp_confirmed_true
loan_0475,loan_1737,1,stage1_pair_label_confirmed_true
loan_0476,loan_1931,1,stage1_pair_label_confirmed_true
loan_2025,loan_0477,1,stage1_recall_first_fp_confirmed_true
loan_4064,loan_0477,1,stage1_recall_first_fp_confirmed_true
loan_0479,loan_1742,1,stage1_pair_label_confirmed_true
loan_2669,loan_0479,1,stage1_recall_first_fp_confirmed_true
loan_0480,loan_2119,1,stage1_pair_label_confirmed_true
loan_2346,loan_0480,1,stage1_recall_first_fp_confirmed_true
loan_1780,loan_0485,1,stage1_recall_first_fp_confirmed_true
loan_1935,loan_0486,1,stage1_recall_first_fp_confirmed_true
loan_0490,loan_2146,1,stage1_pair_label_confirmed_true
loan_2347,loan_0490,1,stage1_recall_first_fp_confirmed_true
loan_2193,loan_0492,1,stage1_recall_first_fp_confirmed_true
loan_1770,loan_0493,1,stage1_recall_first_fp_confirmed_true
loan_4049,loan_0493,1,stage1_recall_first_fp_confirmed_true
loan_2091,loan_0494,1,stage1_recall_first_fp_confirmed_true
loan_0495,loan_2080,1,stage1_pair_label_confirmed_true
loan_2570,loan_0496,1,stage1_recall_first_fp_confirmed_true
loan_1962,loan_0497,1,stage1_recall_first_fp_confirmed_true
loan_2348,loan_0497,1,stage1_recall_first_fp_confirmed_true
loan_2349,loan_0498,1,stage1_recall_first_fp_confirmed_true
loan_2350,loan_0499,1,stage1_recall_first_fp_confirmed_true
loan_0500,loan_1877,1,stage1_symmetric_unique_fp_confirmed_true
loan_0503,loan_2062,1,stage1_pair_label_confirmed_true
loan_2351,loan_0503,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_0504,loan_1775,1,stage1_pair_label_confirmed_true
loan_2352,loan_0504,1,stage1_recall_first_fp_confirmed_true
loan_0505,loan_1801,1,stage1_pair_label_confirmed_true
loan_1852,loan_0505,1,stage1_recall_first_fp_confirmed_true
loan_1898,loan_0506,1,stage1_recall_first_fp_confirmed_true
loan_2523,loan_0507,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_3201,loan_0507,1,stage1_recall_first_fp_confirmed_true_round3
loan_2353,loan_0508,1,stage1_recall_first_fp_confirmed_true
loan_2354,loan_0509,1,stage1_recall_first_fp_confirmed_true
loan_2574,loan_0510,1,stage1_recall_first_fp_confirmed_true
loan_2690,loan_0511,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2355,loan_0512,1,stage1_recall_first_fp_confirmed_true
loan_2664,loan_0513,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_1885,loan_0516,1,stage1_recall_first_fp_confirmed_true
loan_2562,loan_0516,1,stage1_recall_first_fp_confirmed_true
loan_0518,loan_2010,1,stage1_pair_label_confirmed_true
loan_2356,loan_0519,1,stage1_recall_first_fp_confirmed_true
loan_051,loan_052,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2680,loan_0521,1,stage1_recall_first_fp_confirmed_true
loan_2166,loan_0522,1,stage1_recall_first_fp_confirmed_true
loan_4070,loan_0522,1,stage1_recall_first_fp_confirmed_true
loan_2357,loan_0523,1,stage1_recall_first_fp_confirmed_true
loan_2681,loan_0524,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_1977,loan_0525,1,stage1_recall_first_fp_confirmed_true
loan_2620,loan_0525,1,stage1_recall_first_fp_confirmed_true
loan_2358,loan_0527,1,stage1_recall_first_fp_confirmed_true
loan_4082,loan_0528,1,stage1_recall_first_fp_confirmed_true
loan_2020,loan_0529,1,stage1_recall_first_fp_confirmed_true
loan_2359,loan_0529,1,stage1_recall_first_fp_confirmed_true
loan_1863,loan_0530,1,stage1_recall_first_fp_confirmed_true
loan_1880,loan_0531,1,stage1_recall_first_fp_confirmed_true
loan_1952,loan_0532,1,stage1_recall_first_fp_confirmed_true
loan_0533,loan_2360,1,stage1_pair_label_confirmed_true
loan_2177,loan_0535,1,stage1_recall_first_fp_confirmed_true
loan_3004,loan_0535,1,stage1_recall_first_fp_confirmed_true
loan_2543,loan_0537,1,stage1_recall_first_fp_confirmed_true
loan_3259,loan_0537,1,stage1_recall_first_fp_confirmed_true
loan_1747,loan_0539,1,stage1_recall_first_fp_confirmed_true
loan_1820,loan_0540,1,stage1_recall_first_fp_confirmed_true
loan_1839,loan_0541,1,stage1_recall_first_fp_confirmed_true
loan_2361,loan_0542,1,stage1_recall_first_fp_confirmed_true
loan_0543,loan_1819,1,stage1_pair_label_confirmed_true
loan_2362,loan_0543,1,stage1_recall_first_fp_confirmed_true
loan_2363,loan_0544,1,stage1_recall_first_fp_confirmed_true
loan_2364,loan_0546,1,stage1_recall_first_fp_confirmed_true_final_pending_rerun
loan_1862,loan_0548,1,stage1_recall_first_fp_confirmed_true
loan_2365,loan_0549,1,stage1_recall_first_fp_confirmed_true
loan_2005,loan_0550,1,stage1_recall_first_fp_confirmed_true
loan_0551,loan_2022,1,stage1_pair_label_confirmed_true
loan_2518,loan_0552,1,stage1_recall_first_fp_confirmed_true
loan_3184,loan_0552,1,stage1_recall_first_fp_confirmed_true
loan_0552,loan_4215,1,stage1_pair_label_confirmed_true
loan_2174,loan_0554,1,stage1_recall_first_fp_confirmed_true
loan_3663,loan_0554,1,stage1_recall_first_fp_confirmed_true
loan_0556,loan_1785,1,stage1_pair_label_confirmed_true
loan_3641,loan_0556,1,stage1_recall_first_fp_confirmed_true
loan_2366,loan_0557,1,stage1_recall_first_fp_confirmed_true
loan_0559,loan_2091,1,stage1_pair_label_confirmed_true
loan_2316,loan_0561,1,stage1_recall_first_fp_confirmed_true
loan_2340,loan_0565,1,stage1_recall_first_fp_confirmed_true
loan_0567,loan_1938,1,stage1_pair_label_confirmed_true
loan_2367,loan_0567,1,stage1_recall_first_fp_confirmed_true
loan_2368,loan_0568,1,stage1_recall_first_fp_confirmed_true
loan_057,loan_056,1,stage1_recall_first_fp_confirmed_true
loan_1858,loan_0570,1,stage1_recall_first_fp_confirmed_true
loan_0570,loan_2063,1,stage1_pair_label_confirmed_true
loan_4053,loan_0570,1,stage1_recall_first_fp_confirmed_true
loan_1733,loan_0572,1,stage1_recall_first_fp_confirmed_true
loan_0572,loan_2046,1,stage1_pair_label_confirmed_true
loan_3540,loan_0572,1,stage1_recall_first_fp_confirmed_true
loan_0574,loan_1757,1,stage1_pair_label_confirmed_true
loan_0576,loan_2086,1,stage1_pair_label_confirmed_true
loan_2692,loan_0579,1,stage1_recall_first_fp_confirmed_true
loan_1679,loan_0584,1,stage1_recall_first_fp_confirmed_true
loan_3206,loan_0584,1,stage1_recall_first_fp_confirmed_true
loan_0586,loan_1777,1,stage1_pair_label_confirmed_true
loan_1836,loan_0587,1,stage1_recall_first_fp_confirmed_true
loan_2512,loan_0587,1,stage1_recall_first_fp_confirmed_true
loan_3163,loan_0587,1,stage1_recall_first_fp_confirmed_true
loan_4194,loan_0587,1,stage1_recall_first_fp_confirmed_true
loan_0588,loan_1827,1,stage1_pair_label_confirmed_true
loan_2497,loan_0590,1,stage1_symmetric_unique_fp_confirmed_true
loan_3121,loan_0590,1,stage1_pair_label_confirmed_true
loan_4152,loan_0590,1,stage1_recall_first_fp_confirmed_true
loan_0591,loan_1723,1,stage1_pair_label_confirmed_true
loan_2369,loan_0591,1,stage1_recall_first_fp_confirmed_true
loan_4042,loan_0591,1,stage1_recall_first_fp_confirmed_true
loan_2608,loan_0592,1,stage1_recall_first_fp_confirmed_true
loan_0593,loan_1708,1,stage1_pair_label_confirmed_true
loan_2371,loan_0598,1,stage1_recall_first_fp_confirmed_true
loan_1869,loan_0599,1,stage1_recall_first_fp_confirmed_true
loan_2372,loan_0599,1,stage1_recall_first_fp_confirmed_true
loan_3073,loan_0600,1,stage1_recall_first_fp_confirmed_true
loan_4104,loan_0600,1,stage1_recall_first_fp_confirmed_true
loan_2580,loan_0603,1,stage1_recall_first_fp_confirmed_true
loan_2838,loan_0603,1,stage1_recall_first_fp_confirmed_true
loan_2072,loan_0604,1,stage1_recall_first_fp_confirmed_true
loan_2641,loan_0604,1,stage1_recall_first_fp_confirmed_true
loan_1740,loan_0606,1,stage1_recall_first_fp_confirmed_true
loan_2686,loan_0606,1,stage1_recall_first_fp_confirmed_true
loan_2608,loan_0607,1,stage1_recall_first_fp_confirmed_true
loan_0608,loan_2104,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_2373,loan_0612,1,stage1_recall_first_fp_confirmed_true
loan_2374,loan_0613,1,stage1_recall_first_fp_confirmed_true
loan_2598,loan_0618,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2375,loan_0619,1,stage1_recall_first_fp_confirmed_true
loan_1699,loan_0620,1,stage1_recall_first_fp_confirmed_true
loan_3081,loan_0620,1,stage1_recall_first_fp_confirmed_true
loan_0620,loan_4112,1,stage1_recall_first_fp_confirmed_true
loan_0625,loan_2376,1,stage1_pair_label_confirmed_true
loan_1928,loan_0626,1,stage1_recall_first_fp_confirmed_true
loan_2556,loan_0626,1,stage1_recall_first_fp_confirmed_true
loan_0627,loan_1784,1,stage1_pair_label_confirmed_true
loan_1886,loan_0628,1,stage1_recall_first_fp_confirmed_true
loan_2855,loan_0629,1,stage1_recall_first_fp_confirmed_true
loan_0632,loan_1838,1,stage1_pair_label_confirmed_true
loan_1996,loan_0634,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_1781,loan_0636,1,stage1_recall_first_fp_confirmed_true
loan_0638,loan_1745,1,stage1_pair_label_confirmed_true
loan_2375,loan_0639,1,stage1_recall_first_fp_confirmed_true
loan_1686,loan_0640,1,stage1_recall_first_fp_confirmed_true
loan_1753,loan_0640,1,stage1_recall_first_fp_confirmed_true
loan_1828,loan_0641,1,stage1_recall_first_fp_confirmed_true
loan_2378,loan_0641,1,stage1_recall_first_fp_confirmed_true
loan_2154,loan_0642,1,stage1_recall_first_fp_confirmed_true
loan_0644,loan_2379,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2661,loan_0646,1,stage1_recall_first_fp_confirmed_true
loan_2380,loan_0647,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2552,loan_0648,1,stage1_recall_first_fp_confirmed_true
loan_2381,loan_0649,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2382,loan_0650,1,stage1_recall_first_fp_confirmed_true
loan_1969,loan_0654,1,stage1_recall_first_fp_confirmed_true
loan_2563,loan_0655,1,stage1_recall_first_fp_confirmed_true
loan_0655,loan_2812,1,stage1_symmetric_unique_fp_confirmed_true
loan_1837,loan_0656,1,stage1_recall_first_fp_confirmed_true
loan_1863,loan_0657,1,stage1_recall_first_fp_confirmed_true
loan_0658,loan_2095,1,stage1_pair_label_confirmed_true
loan_1842,loan_0659,1,stage1_recall_first_fp_confirmed_true
loan_2183,loan_0661,1,stage1_recall_first_fp_confirmed_true
loan_1724,loan_0663,1,stage1_recall_first_fp_confirmed_true
loan_1970,loan_0664,1,stage1_recall_first_fp_confirmed_true
loan_2383,loan_0664,1,stage1_recall_first_fp_confirmed_true
loan_1785,loan_0666,1,stage1_recall_first_fp_confirmed_true
loan_3641,loan_0666,1,stage1_recall_first_fp_confirmed_true
loan_1693,loan_0668,1,stage1_recall_first_fp_confirmed_true
loan_2548,loan_0671,1,stage1_recall_first_fp_confirmed_true
loan_3274,loan_0671,1,stage1_recall_first_fp_confirmed_true
loan_0672,loan_1751,1,stage1_pair_label_confirmed_true
loan_1904,loan_0673,1,stage1_recall_first_fp_confirmed_true
loan_2546,loan_0673,1,stage1_recall_first_fp_confirmed_true
loan_2034,loan_0675,1,stage1_recall_first_fp_confirmed_true
loan_0676,loan_2014,1,stage1_pair_label_confirmed_true
loan_2385,loan_0676,1,stage1_recall_first_fp_confirmed_true
loan_2166,loan_0677,1,stage1_recall_first_fp_confirmed_true
loan_4070,loan_0677,1,stage1_recall_first_fp_confirmed_true
loan_1698,loan_0678,1,stage1_recall_first_fp_confirmed_true
loan_1842,loan_0679,1,stage1_recall_first_fp_confirmed_true
loan_0680,loan_1688,1,stage1_pair_label_confirmed_true
loan_0680,loan_2386,1,stage1_pair_label_confirmed_true
loan_2145,loan_0681,1,stage1_recall_first_fp_confirmed_true
loan_1780,loan_0683,1,stage1_recall_first_fp_confirmed_true
loan_0684,loan_1912,1,stage1_pair_label_confirmed_true
loan_2387,loan_0684,1,stage1_recall_first_fp_confirmed_true
loan_1687,loan_0685,1,stage1_recall_first_fp_confirmed_true
loan_2631,loan_0685,1,stage1_recall_first_fp_confirmed_true
loan_1899,loan_0686,1,stage1_recall_first_fp_confirmed_true
loan_0686,loan_1917,1,stage1_pair_label_confirmed_true
loan_1751,loan_0687,1,stage1_recall_first_fp_confirmed_true
loan_2106,loan_0688,1,stage1_recall_first_fp_confirmed_true
loan_3249,loan_0688,1,stage1_recall_first_fp_confirmed_true
loan_2633,loan_0692,1,stage1_recall_first_fp_confirmed_true
loan_2388,loan_0693,1,stage1_recall_first_fp_confirmed_true
loan_0694,loan_1974,1,stage1_pair_label_confirmed_true
loan_2389,loan_0694,1,stage1_recall_first_fp_confirmed_true
loan_2390,loan_0695,1,stage1_recall_first_fp_confirmed_true
loan_2043,loan_0696,1,stage1_recall_first_fp_confirmed_true
loan_3264,loan_0696,1,stage1_recall_first_fp_confirmed_true
loan_2160,loan_0697,1,stage1_recall_first_fp_confirmed_true
loan_4052,loan_0698,1,stage1_recall_first_fp_confirmed_true
loan_2391,loan_0701,1,stage1_recall_first_fp_confirmed_true
loan_2164,loan_0702,1,stage1_recall_first_fp_confirmed_true
loan_2056,loan_0704,1,stage1_recall_first_fp_confirmed_true
loan_0706,loan_1857,1,stage1_pair_label_confirmed_true
loan_2629,loan_0706,1,stage1_recall_first_fp_confirmed_true_final_pending_rerun
loan_2392,loan_0707,1,stage1_recall_first_fp_confirmed_true
loan_2056,loan_0708,1,stage1_recall_first_fp_confirmed_true
loan_0711,loan_1882,1,stage1_pair_label_confirmed_true
loan_2393,loan_0711,1,stage1_recall_first_fp_confirmed_true_round2
loan_2394,loan_0713,1,stage1_recall_first_fp_confirmed_true
loan_1888,loan_0714,1,stage1_recall_first_fp_confirmed_true
loan_0715,loan_1955,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_0716,loan_1736,1,stage1_pair_label_confirmed_true
loan_2142,loan_0718,1,stage1_recall_first_fp_confirmed_true
loan_2075,loan_0719,1,stage1_recall_first_fp_confirmed_true
loan_2505,loan_0719,1,stage1_recall_first_fp_confirmed_true
loan_1767,loan_0720,1,stage1_recall_first_fp_confirmed_true
loan_2639,loan_0720,1,stage1_recall_first_fp_confirmed_true
loan_1973,loan_0721,1,stage1_recall_first_fp_confirmed_true
loan_2192,loan_0722,1,stage1_recall_first_fp_confirmed_true
loan_1934,loan_0723,1,stage1_recall_first_fp_confirmed_true
loan_1685,loan_0724,1,stage1_recall_first_fp_confirmed_true
loan_2395,loan_0725,1,stage1_recall_first_fp_confirmed_true
loan_0728,loan_1905,1,stage1_pair_label_confirmed_true
loan_2016,loan_0728,1,stage1_recall_first_fp_confirmed_true
loan_2692,loan_0729,1,stage1_recall_first_fp_confirmed_true
loan_2008,loan_0730,1,stage1_recall_first_fp_confirmed_true
loan_2396,loan_0730,1,stage1_recall_first_fp_confirmed_true
loan_0731,loan_1952,1,stage1_pair_label_confirmed_true
loan_1950,loan_0734,1,stage1_recall_first_fp_confirmed_true
loan_2029,loan_0735,1,stage1_recall_first_fp_confirmed_true
loan_2032,loan_0735,1,stage1_recall_first_fp_confirmed_true
loan_1942,loan_0736,1,stage1_recall_first_fp_confirmed_true
loan_2040,loan_0740,1,stage1_recall_first_fp_confirmed_true
loan_2061,loan_0740,1,stage1_recall_first_fp_confirmed_true
loan_2230,loan_0742,1,stage1_recall_first_fp_confirmed_true
loan_3279,loan_0742,1,stage1_recall_first_fp_confirmed_true
loan_2397,loan_0748,1,stage1_recall_first_fp_confirmed_true
loan_2398,loan_0750,1,stage1_recall_first_fp_confirmed_true
loan_1965,loan_0758,1,stage1_recall_first_fp_confirmed_true
loan_1750,loan_0759,1,stage1_recall_first_fp_confirmed_true
loan_1800,loan_0759,1,stage1_recall_first_fp_confirmed_true
loan_0763,loan_1820,1,stage1_pair_label_confirmed_true
loan_2618,loan_0769,1,stage1_recall_first_fp_confirmed_true
loan_2059,loan_0770,1,stage1_recall_first_fp_confirmed_true
loan_2591,loan_0778,1,stage1_symmetric_iterative_fp_confirmed_true_round3
loan_2850,loan_0778,1,stage1_recall_first_fp_confirmed_true
loan_2017,loan_0779,1,stage1_recall_first_fp_confirmed_true
loan_2655,loan_0779,1,stage1_recall_first_fp_confirmed_true
loan_2399,loan_0780,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_0781,loan_1846,1,stage1_pair_label_confirmed_true
loan_0783,loan_2400,1,stage1_pair_label_confirmed_true
loan_1911,loan_0788,1,stage1_recall_first_fp_confirmed_true
loan_2509,loan_0788,1,stage1_recall_first_fp_confirmed_true
loan_1880,loan_0791,1,stage1_recall_first_fp_confirmed_true
loan_2610,loan_0796,1,stage1_recall_first_fp_confirmed_true
loan_1937,loan_0797,1,stage1_recall_first_fp_confirmed_true
loan_2132,loan_0798,1,stage1_recall_first_fp_confirmed_true
loan_2557,loan_0798,1,stage1_recall_first_fp_confirmed_true
loan_2804,loan_0798,1,stage1_recall_first_fp_confirmed_true
loan_3087,loan_0800,1,stage1_recall_first_fp_confirmed_true
loan_0801,loan_1727,1,stage1_pair_label_confirmed_true
loan_2401,loan_0801,1,stage1_recall_first_fp_confirmed_true
loan_2684,loan_0805,1,stage1_recall_first_fp_confirmed_true
loan_1779,loan_0812,1,stage1_recall_first_fp_confirmed_true
loan_2139,loan_0812,1,stage1_recall_first_fp_confirmed_true
loan_1702,loan_0817,1,stage1_recall_first_fp_confirmed_true
loan_1870,loan_0818,1,stage1_recall_first_fp_confirmed_true
loan_2150,loan_0821,1,stage1_recall_first_fp_confirmed_true
loan_3705,loan_0821,1,stage1_recall_first_fp_confirmed_true
loan_0822,loan_2402,1,stage1_pair_label_confirmed_true
loan_0823,loan_1674,1,stage1_pair_label_confirmed_true
loan_2403,loan_0829,1,stage1_recall_first_fp_confirmed_true
loan_2404,loan_0831,1,stage1_recall_first_fp_confirmed_true
loan_2405,loan_0834,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2406,loan_0842,1,stage1_recall_first_fp_confirmed_true
loan_2403,loan_0843,1,stage1_recall_first_fp_confirmed_true
loan_3138,loan_0844,1,stage1_recall_first_fp_confirmed_true
loan_1972,loan_0851,1,stage1_recall_first_fp_confirmed_true
loan_4133,loan_0851,1,stage1_recall_first_fp_confirmed_true
loan_2079,loan_0855,1,stage1_recall_first_fp_confirmed_true
loan_0860,loan_2098,1,stage1_pair_label_confirmed_true
loan_2407,loan_0860,1,stage1_recall_first_fp_confirmed_true
loan_2602,loan_0865,1,stage1_recall_first_fp_confirmed_true
loan_1817,loan_0866,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_0867,loan_2047,1,stage1_pair_label_confirmed_true
loan_2408,loan_0867,1,stage1_recall_first_fp_confirmed_true
loan_2672,loan_0869,1,stage1_recall_first_fp_confirmed_true
loan_2409,loan_0874,1,stage1_recall_first_fp_confirmed_true
loan_3211,loan_0877,1,stage1_recall_first_fp_confirmed_true
loan_1817,loan_0880,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_0884,loan_2596,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_2034,loan_0885,1,stage1_recall_first_fp_confirmed_true
loan_1804,loan_0886,1,stage1_recall_first_fp_confirmed_true
loan_2099,loan_0886,1,stage1_recall_first_fp_confirmed_true
loan_0887,loan_1811,1,stage1_pair_label_confirmed_true
loan_2410,loan_0890,1,stage1_recall_first_fp_confirmed_true
loan_2818,loan_0891,1,stage1_recall_first_fp_confirmed_true
loan_2192,loan_0899,1,stage1_recall_first_fp_confirmed_true
loan_2411,loan_0903,1,stage1_recall_first_fp_confirmed_true
loan_1891,loan_0904,1,stage1_recall_first_fp_confirmed_true
loan_2161,loan_0904,1,stage1_recall_first_fp_confirmed_true
loan_1685,loan_0909,1,stage1_recall_first_fp_confirmed_true
loan_2412,loan_0910,1,stage1_recall_first_fp_confirmed_true
loan_2126,loan_0911,1,stage1_recall_first_fp_confirmed_true
loan_2633,loan_0912,1,stage1_recall_first_fp_confirmed_true
loan_0916,loan_1735,1,stage1_pair_label_confirmed_true
loan_2855,loan_0922,1,stage1_recall_first_fp_confirmed_true
loan_0930,loan_1895,1,stage1_pair_label_confirmed_true
loan_2413,loan_0930,1,stage1_recall_first_fp_confirmed_true
loan_1908,loan_0935,1,stage1_recall_first_fp_confirmed_true
loan_1960,loan_0935,1,stage1_recall_first_fp_confirmed_true
loan_0937,loan_2186,1,stage1_pair_label_confirmed_true
loan_3566,loan_0937,1,stage1_recall_first_fp_confirmed_true_final_pending_rerun
loan_1921,loan_0941,1,stage1_recall_first_fp_confirmed_true
loan_4056,loan_0941,1,stage1_recall_first_fp_confirmed_true
loan_0942,loan_2124,1,stage1_pair_label_confirmed_true
loan_0944,loan_1725,1,stage1_symmetric_unique_fp_confirmed_true
loan_0944,loan_1849,1,stage1_symmetric_iterative_fp_confirmed_true_round3
loan_1692,loan_0946,1,stage1_recall_first_fp_confirmed_true
loan_0946,loan_1755,1,stage1_pair_label_confirmed_true
loan_3542,loan_0946,1,stage1_recall_first_fp_confirmed_true
loan_0949,loan_1990,1,stage1_pair_label_confirmed_true
loan_2414,loan_0949,1,stage1_recall_first_fp_confirmed_true
loan_3698,loan_0949,1,stage1_recall_first_fp_confirmed_true
loan_0962,loan_2026,1,stage1_pair_label_confirmed_true
loan_2415,loan_0962,1,stage1_recall_first_fp_confirmed_true
loan_0963,loan_1807,1,stage1_pair_label_confirmed_true
loan_3198,loan_0963,1,stage1_recall_first_fp_confirmed_true
loan_2416,loan_0965,1,stage1_recall_first_fp_confirmed_true
loan_2279,loan_0970,1,stage1_recall_first_fp_confirmed_true
loan_2656,loan_0974,1,stage1_recall_first_fp_confirmed_true
loan_0977,loan_1902,1,stage1_pair_label_confirmed_true
loan_0977,loan_2417,1,stage1_pair_label_confirmed_true
loan_1973,loan_0984,1,stage1_recall_first_fp_confirmed_true
loan_2169,loan_0989,1,stage1_recall_first_fp_confirmed_true
loan_1821,loan_0996,1,stage1_pair_label_confirmed_true
loan_3055,loan_0996,1,stage1_recall_first_fp_confirmed_true
loan_4086,loan_0996,1,stage1_recall_first_fp_confirmed_true
loan_0999,loan_1705,1,stage1_symmetric_unique_fp_confirmed_true
loan_1761,loan_1004,1,stage1_recall_first_fp_confirmed_true
loan_2507,loan_1004,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_3151,loan_1004,1,stage1_recall_first_fp_confirmed_true
loan_1004,loan_4182,1,stage1_symmetric_unique_fp_confirmed_true
loan_2582,loan_1006,1,stage1_recall_first_fp_confirmed_true
loan_1006,loan_2840,1,stage1_symmetric_unique_fp_confirmed_true
loan_2530,loan_1008,1,stage1_recall_first_fp_confirmed_true
loan_3215,loan_1008,1,stage1_recall_first_fp_confirmed_true
loan_2560,loan_1009,1,stage1_recall_first_fp_confirmed_true
loan_1833,loan_1012,1,stage1_recall_first_fp_confirmed_true
loan_2122,loan_1012,1,stage1_recall_first_fp_confirmed_true
loan_1015,loan_2135,1,stage1_pair_label_confirmed_true
loan_2048,loan_1018,1,stage1_recall_first_fp_confirmed_true
loan_1798,loan_1023,1,stage1_recall_first_fp_confirmed_true
loan_1684,loan_1024,1,stage1_recall_first_fp_confirmed_true
loan_2144,loan_1024,1,stage1_recall_first_fp_confirmed_true
loan_1763,loan_1028,1,stage1_recall_first_fp_confirmed_true
loan_2593,loan_1028,1,stage1_recall_first_fp_confirmed_true
loan_2152,loan_1038,1,stage1_recall_first_fp_confirmed_true
loan_2174,loan_1041,1,stage1_recall_first_fp_confirmed_true
loan_3663,loan_1041,1,stage1_recall_first_fp_confirmed_true
loan_2543,loan_1046,1,stage1_recall_first_fp_confirmed_true
loan_3259,loan_1046,1,stage1_recall_first_fp_confirmed_true
loan_2642,loan_1048,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_1049,loan_1832,1,stage1_symmetric_iterative_fp_confirmed_true_round3
loan_2418,loan_1055,1,stage1_recall_first_fp_confirmed_true
loan_2576,loan_1057,1,stage1_recall_first_fp_confirmed_true
loan_2037,loan_1058,1,stage1_recall_first_fp_confirmed_true
loan_4065,loan_1058,1,stage1_recall_first_fp_confirmed_true
loan_2419,loan_1059,1,stage1_recall_first_fp_confirmed_true
loan_2410,loan_1060,1,stage1_recall_first_fp_confirmed_true
loan_1810,loan_1064,1,stage1_recall_first_fp_confirmed_true
loan_1066,loan_1716,1,stage1_pair_label_confirmed_true
loan_2030,loan_1067,1,stage1_recall_first_fp_confirmed_true
loan_1070,loan_2105,1,stage1_pair_label_confirmed_true
loan_2420,loan_1070,1,stage1_recall_first_fp_confirmed_true
loan_1914,loan_1073,1,stage1_recall_first_fp_confirmed_true
loan_1079,loan_2170,1,stage1_pair_label_confirmed_true
loan_2421,loan_1079,1,stage1_recall_first_fp_confirmed_true
loan_1683,loan_1082,1,stage1_recall_first_fp_confirmed_true
loan_2503,loan_1082,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_3141,loan_1082,1,stage1_recall_first_fp_confirmed_true
loan_4172,loan_1082,1,stage1_recall_first_fp_confirmed_true
loan_3100,loan_1083,1,stage1_recall_first_fp_confirmed_true
loan_4131,loan_1083,1,stage1_recall_first_fp_confirmed_true_round2
loan_1981,loan_1086,1,stage1_recall_first_fp_confirmed_true
loan_1747,loan_1089,1,stage1_recall_first_fp_confirmed_true
loan_1094,loan_2073,1,stage1_pair_label_confirmed_true
loan_2423,loan_1094,1,stage1_recall_first_fp_confirmed_true
loan_2424,loan_1098,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2328,loan_1099,1,stage1_recall_first_fp_confirmed_true
loan_1110,loan_2153,1,stage1_pair_label_confirmed_true
loan_2425,loan_1110,1,stage1_recall_first_fp_confirmed_true
loan_1884,loan_1113,1,stage1_recall_first_fp_confirmed_true
loan_2519,loan_1113,1,stage1_recall_first_fp_confirmed_true
loan_2050,loan_1121,1,stage1_recall_first_fp_confirmed_true
loan_2636,loan_1121,1,stage1_recall_first_fp_confirmed_true
loan_1766,loan_1124,1,stage1_recall_first_fp_confirmed_true
loan_3558,loan_1124,1,stage1_recall_first_fp_confirmed_true
loan_2426,loan_1135,1,stage1_recall_first_fp_confirmed_true
loan_2427,loan_1137,1,stage1_recall_first_fp_confirmed_true
loan_2373,loan_1138,1,stage1_recall_first_fp_confirmed_true
loan_1701,loan_1140,1,stage1_recall_first_fp_confirmed_true
loan_1140,loan_2028,1,stage1_pair_label_confirmed_true
loan_2487,loan_1145,1,stage1_recall_first_fp_confirmed_true
loan_3095,loan_1145,1,stage1_recall_first_fp_confirmed_true
loan_4126,loan_1145,1,stage1_pair_label_confirmed_true
loan_2664,loan_1150,1,stage1_recall_first_fp_confirmed_true
loan_1955,loan_1151,1,stage1_recall_first_fp_confirmed_true
loan_2085,loan_1152,1,stage1_recall_first_fp_confirmed_true
loan_2252,loan_1153,1,stage1_recall_first_fp_confirmed_true
loan_2181,loan_1154,1,stage1_recall_first_fp_confirmed_true
